,id,duracion_estadia,genero,edad,ni�os,codigo_destino,tipo_acomodacion
2137,1007505,6,F,42.0,0.0,NL,Hotel
2138,1013745,3,M,42.0,0.0,,AirBnB
2139,1003123,2,F,45.0,0.0,IT,Hotel
2140,1011076,7,M,,0.0,US,AirBnB
2141,1003894,5,M,41.0,1.0,,Hotel
2142,1009911,3,F,33.0,1.0,PE,Hotel
2143,1013700,4,M,41.0,0.0,AR,AirBnB
2144,1003119,3,F,33.0,1.0,UK,Hotel
2145,1006283,5,M,,,,Hotel
2146,1011199,7,M,,0.0,,AirBnB
2147,1004625,3,F,46.0,0.0,UK,Hotel
2148,1010177,3,M,47.0,1.0,ES,Hotel
2149,1009721,5,M,39.0,0.0,AR,Hotel
2150,1005130,2,F,39.0,0.0,COL,AirBnB
2151,1011185,6,M,40.0,1.0,IT,AirBnB
2152,1004201,3,F,43.0,1.0,,AirBnB
2153,1011769,3,M,36.0,0.0,NL,Hotel
2154,1008734,5,F,37.0,1.0,AR,Hotel
2155,1005461,5,F,42.0,1.0,IT,AirBnB
2156,1011226,4,M,35.0,,,AirBnB
2157,1007659,5,M,34.0,,,AirBnB
2158,1001184,5,F,40.0,0.0,NL,AirBnB
2159,1006718,4,M,34.0,1.0,US,AirBnB
2160,1012042,3,F,36.0,,US,Hotel
2161,1001260,7,F,44.0,1.0,,AirBnB
2162,1003091,3,F,37.0,0.0,PE,AirBnB
2163,1002346,2,F,39.0,1.0,UK,Hotel
2164,1003689,3,M,39.0,,COL,AirBnB
2165,1014014,3,M,42.0,0.0,COL,AirBnB
2166,1001191,1,M,35.0,1.0,ES,AirBnB
2167,1011044,3,F,44.0,0.0,PE,Hotel
2168,1007307,2,F,52.0,0.0,NL,Hotel
2169,1007771,7,M,31.0,0.0,COL,Hotel
2170,1000656,4,F,43.0,,NL,Hotel
2171,1006717,4,M,30.0,1.0,COL,AirBnB
2172,1005120,3,F,44.0,0.0,AR,Hotel
2173,1011445,3,F,33.0,,,AirBnB
2174,1006371,8,F,48.0,0.0,UK,Hotel
2175,1009127,2,M,41.0,1.0,,Hotel
2176,1003009,1,M,42.0,0.0,IT,AirBnB
2177,1008405,3,M,,1.0,COL,Hotel
2178,1006685,8,F,48.0,0.0,UK,Hotel
2179,1010530,4,F,39.0,0.0,UK,AirBnB
2180,1000183,3,M,,1.0,,Hotel
2181,1007048,3,M,40.0,0.0,IT,Hotel
2182,1011039,2,M,39.0,0.0,US,Hotel
2183,1013176,6,F,34.0,1.0,US,Hotel
2184,1004709,5,F,32.0,1.0,IT,Hotel
2185,1011491,5,M,36.0,1.0,,AirBnB
2186,1008523,5,M,44.0,1.0,PE,Hotel
2187,1003748,2,F,48.0,0.0,UK,Hotel
2188,1001222,4,M,37.0,0.0,PE,Hotel
2189,1005709,4,M,40.0,1.0,ES,AirBnB
2190,1013309,4,M,40.0,0.0,AR,Hotel
2191,1009086,4,F,42.0,1.0,,AirBnB
2192,1000378,2,M,49.0,0.0,AR,AirBnB
2193,1006037,3,F,,0.0,UK,Hotel
2194,1006842,3,F,46.0,0.0,UK,Hotel
2195,1001085,3,F,38.0,0.0,AR,AirBnB
2196,1000877,5,F,48.0,1.0,AR,AirBnB
2197,1000729,4,F,41.0,1.0,IT,AirBnB
2198,1005748,8,M,39.0,1.0,IT,AirBnB
2199,1000003,6,M,40.0,1.0,AR,AirBnB
2200,1003151,5,F,50.0,0.0,,Hotel
2201,1004304,2,M,37.0,0.0,UK,Hotel
2202,1007703,4,M,45.0,1.0,IT,Hotel
2203,1005641,6,M,31.0,1.0,UK,AirBnB
2204,1002273,5,M,40.0,1.0,NL,AirBnB
2205,1004400,4,F,36.0,1.0,UK,Hotel
2206,1009770,3,F,43.0,1.0,UK,AirBnB
2207,1010446,5,M,33.0,1.0,NL,AirBnB
2208,1001929,3,M,31.0,0.0,ES,Hotel
2209,1012421,6,M,33.0,0.0,COL,Hotel
2210,1006562,5,F,40.0,,,AirBnB
2211,1003031,5,M,,,US,AirBnB
2212,1001552,2,F,37.0,1.0,US,Hotel
2213,1004607,2,F,44.0,,AR,AirBnB
2214,1005536,4,F,41.0,1.0,COL,AirBnB
2215,1008242,5,F,36.0,0.0,US,AirBnB
2216,1011949,3,F,50.0,1.0,NL,AirBnB
2217,1007115,2,F,36.0,0.0,NL,AirBnB
2218,1005354,6,M,40.0,,UK,Hotel
2219,1004896,3,M,41.0,1.0,UK,Hotel
2220,1008030,2,M,41.0,0.0,IT,AirBnB
2221,1007966,4,F,41.0,1.0,PE,AirBnB
2222,1008060,3,M,40.0,1.0,,AirBnB
2223,1003863,3,M,,1.0,IT,Hotel
2224,1006498,2,M,47.0,1.0,AR,Hotel
2225,1005971,4,F,37.0,0.0,ES,AirBnB
2226,1012383,2,M,36.0,0.0,NL,Hotel
2227,1005585,7,F,45.0,1.0,COL,AirBnB
2228,1008668,2,M,,0.0,COL,AirBnB
2229,1010557,4,F,36.0,1.0,COL,Hotel
2230,1004233,4,F,44.0,0.0,AR,Hotel
2231,1009570,4,F,37.0,1.0,NL,Hotel
2232,1009946,3,M,51.0,1.0,AR,Hotel
2233,1006336,4,F,35.0,0.0,IT,AirBnB
2234,1009674,5,F,37.0,0.0,IT,AirBnB
2235,1008422,4,F,43.0,0.0,UK,Hotel
2236,1005348,5,M,47.0,0.0,AR,AirBnB
2237,1004471,3,M,35.0,0.0,PE,Hotel
2238,1010050,4,M,43.0,0.0,ES,AirBnB
2239,1001698,4,F,39.0,1.0,COL,Hotel
2240,1002023,3,F,41.0,1.0,AR,AirBnB
2241,1002795,5,M,44.0,,ES,Hotel
2242,1003193,4,M,50.0,,NL,Hotel
2243,1011089,5,F,37.0,1.0,,Hotel
2244,1000349,3,F,40.0,1.0,COL,Hotel
2245,1000722,3,F,41.0,1.0,US,AirBnB
2246,1009019,3,F,33.0,1.0,IT,Hotel
2247,1003237,5,M,44.0,1.0,ES,Hotel
2248,1006448,5,M,36.0,0.0,PE,Hotel
2249,1010228,7,F,42.0,0.0,ES,Hotel
2250,1002612,7,F,46.0,1.0,,AirBnB
2251,1009727,7,F,44.0,1.0,US,AirBnB
2252,1002269,2,F,47.0,0.0,US,Hotel
2253,1007634,5,F,,1.0,ES,AirBnB
2254,1006796,4,M,34.0,1.0,IT,AirBnB
2255,1005503,3,F,37.0,1.0,ES,Hotel
2256,1009118,5,F,42.0,1.0,COL,AirBnB
2257,1002651,6,M,42.0,1.0,AR,Hotel
2258,1002701,3,M,39.0,1.0,IT,AirBnB
2259,1003170,5,F,,0.0,NL,Hotel
2260,1008657,2,F,40.0,1.0,ES,Hotel
2261,1004874,2,M,35.0,1.0,COL,AirBnB
2262,1008869,1,F,46.0,1.0,COL,AirBnB
2263,1007120,2,F,44.0,,COL,AirBnB
2264,1002855,4,F,50.0,1.0,NL,AirBnB
2265,1010027,3,M,37.0,1.0,PE,AirBnB
2266,1012249,3,M,41.0,0.0,ES,AirBnB
2267,1011348,4,M,40.0,0.0,AR,Hotel
2268,1013562,4,M,46.0,1.0,NL,Hotel
2269,1004320,6,F,47.0,1.0,PE,AirBnB
2270,1000978,4,F,44.0,0.0,,Hotel
2271,1003365,4,F,,1.0,COL,AirBnB
2272,1003550,4,F,41.0,0.0,PE,Hotel
2273,1011629,5,M,35.0,1.0,UK,AirBnB
2274,1010018,4,F,,0.0,PE,Hotel
2275,1002112,4,M,39.0,1.0,,AirBnB
2276,1009175,4,M,43.0,0.0,PE,AirBnB
2277,1008051,5,M,31.0,1.0,IT,AirBnB
2278,1001166,2,M,38.0,1.0,COL,AirBnB
2279,1005085,2,M,27.0,0.0,ES,Hotel
2280,1011631,2,M,32.0,0.0,COL,Hotel
2281,1006462,2,F,40.0,1.0,IT,Hotel
2282,1010516,7,M,36.0,1.0,,AirBnB
2283,1001657,4,F,35.0,1.0,IT,Hotel
2284,1003331,3,M,,,IT,Hotel
2285,1010892,2,F,43.0,1.0,US,AirBnB
2286,1012733,3,M,50.0,1.0,PE,Hotel
2287,1003818,2,M,,,UK,Hotel
2288,1009340,3,M,,0.0,ES,AirBnB
2289,1007000,8,M,45.0,0.0,US,AirBnB
2290,1007024,5,F,51.0,0.0,IT,Hotel
2291,1007900,3,F,41.0,1.0,NL,AirBnB
2292,1006367,4,M,,1.0,COL,Hotel
2293,1007797,5,F,36.0,1.0,US,Hotel
2294,1013299,4,M,46.0,1.0,UK,Hotel
2295,1000641,7,F,42.0,1.0,IT,AirBnB
2296,1004721,3,M,44.0,0.0,ES,AirBnB
2297,1010537,3,M,44.0,0.0,US,AirBnB
2298,1005856,8,M,29.0,1.0,US,AirBnB
2299,1005486,4,M,37.0,,US,AirBnB
2300,1009722,4,F,52.0,1.0,COL,AirBnB
2301,1010508,2,M,50.0,,,Hotel
2302,1000621,2,F,40.0,0.0,,AirBnB
2303,1007723,3,F,45.0,0.0,COL,Hotel
2304,1005096,3,M,47.0,0.0,AR,AirBnB
2305,1008475,3,F,54.0,0.0,ES,Hotel
2306,1014000,7,F,39.0,1.0,UK,Hotel
2307,1011378,5,M,50.0,0.0,PE,AirBnB
2308,1011953,3,F,42.0,1.0,IT,AirBnB
2309,1005541,2,F,42.0,1.0,US,AirBnB
2310,1002174,5,F,42.0,0.0,ES,Hotel
2311,1005070,3,M,43.0,0.0,AR,AirBnB
2312,1003455,3,F,35.0,0.0,US,AirBnB
2313,1008945,4,M,,0.0,US,AirBnB
2314,1008183,4,F,,0.0,ES,Hotel
2315,1013519,4,M,46.0,0.0,NL,AirBnB
2316,1007653,3,M,40.0,0.0,,Hotel
2317,1010977,2,M,,0.0,IT,AirBnB
2318,1001465,4,M,48.0,1.0,COL,Hotel
2319,1002867,5,M,37.0,0.0,PE,Hotel
2320,1000501,4,M,,1.0,COL,Hotel
2321,1007257,4,M,47.0,1.0,PE,Hotel
2322,1000989,9,F,31.0,1.0,US,Hotel
2323,1010907,4,M,42.0,0.0,US,AirBnB
2324,1010004,3,F,39.0,0.0,ES,AirBnB
2325,1008686,3,F,51.0,1.0,AR,AirBnB
2326,1000742,2,F,41.0,0.0,IT,Hotel
2327,1005797,4,F,41.0,,NL,Hotel
2328,1000780,8,M,39.0,0.0,NL,Hotel
2329,1012725,2,F,41.0,0.0,UK,Hotel
2330,1003764,3,F,37.0,1.0,,Hotel
2331,1000203,3,F,35.0,1.0,COL,Hotel
2332,1006879,1,F,48.0,0.0,UK,Hotel
2333,1012653,5,M,30.0,0.0,US,Hotel
2334,1014017,3,M,46.0,,US,AirBnB
2335,1005181,2,M,45.0,0.0,NL,AirBnB
2336,1006590,4,F,47.0,1.0,AR,AirBnB
2337,1010518,4,M,,1.0,,Hotel
2338,1013580,4,M,41.0,,ES,Hotel
2339,1012454,3,M,45.0,0.0,US,AirBnB
2340,1001602,4,F,44.0,1.0,,AirBnB
2341,1008204,7,M,33.0,,UK,AirBnB
2342,1011123,3,M,35.0,1.0,US,AirBnB
2343,1007902,7,F,,1.0,PE,AirBnB
2344,1008867,3,F,,1.0,US,AirBnB
2345,1008844,4,F,40.0,0.0,,AirBnB
2346,1008187,2,M,36.0,0.0,US,Hotel
2347,1009143,2,M,44.0,,NL,AirBnB
2348,1006625,2,M,,1.0,,Hotel
2349,1013301,4,F,38.0,1.0,IT,Hotel
2350,1008487,6,F,,0.0,UK,Hotel
2351,1002209,5,M,45.0,1.0,,Hotel
2352,1013429,2,F,49.0,1.0,PE,AirBnB
2353,1013370,2,F,38.0,0.0,,AirBnB
2354,1007137,3,M,49.0,1.0,UK,Hotel
2355,1002080,1,M,37.0,1.0,ES,AirBnB
2356,1010284,1,F,35.0,0.0,US,AirBnB
2357,1000442,3,F,40.0,1.0,IT,Hotel
2358,1007061,2,M,36.0,0.0,AR,Hotel
2359,1003716,3,F,45.0,0.0,US,Hotel
2360,1002843,4,M,,0.0,IT,AirBnB
2361,1006635,1,F,37.0,1.0,UK,Hotel
2362,1005042,5,M,,1.0,NL,Hotel
2363,1001233,5,M,38.0,0.0,,Hotel
2364,1010396,5,F,41.0,0.0,US,Hotel
2365,1001501,4,M,37.0,0.0,,Hotel
2366,1007365,2,F,43.0,0.0,PE,Hotel
2367,1012064,1,M,41.0,0.0,ES,AirBnB
2368,1006000,3,F,34.0,1.0,IT,Hotel
2369,1013841,3,F,49.0,,ES,AirBnB
2370,1007408,6,M,43.0,0.0,ES,AirBnB
2371,1002501,4,F,32.0,0.0,UK,AirBnB
2372,1009606,5,F,40.0,1.0,IT,Hotel
2373,1007583,3,M,,0.0,PE,AirBnB
2374,1013657,2,F,39.0,1.0,IT,Hotel
2375,1011251,6,F,42.0,0.0,NL,Hotel
2376,1011649,3,F,37.0,0.0,US,AirBnB
2377,1006782,5,M,44.0,,US,AirBnB
2378,1002805,2,M,44.0,1.0,COL,Hotel
2379,1000454,2,F,43.0,0.0,,Hotel
2380,1003605,2,M,41.0,0.0,US,AirBnB
2381,1004234,6,M,47.0,1.0,PE,Hotel
2382,1011147,4,F,50.0,1.0,IT,AirBnB
2383,1010254,4,M,45.0,,PE,Hotel
2384,1009838,3,F,43.0,,NL,AirBnB
2385,1002047,5,F,46.0,0.0,PE,Hotel
2386,1000993,2,M,37.0,1.0,PE,AirBnB
2387,1000410,3,F,39.0,1.0,PE,Hotel
2388,1006252,8,F,50.0,0.0,IT,Hotel
2389,1000260,4,F,39.0,0.0,NL,AirBnB
2390,1006056,5,F,43.0,0.0,,Hotel
2391,1005307,3,F,42.0,0.0,AR,Hotel
2392,1009531,6,F,45.0,0.0,IT,Hotel
2393,1002000,9,M,44.0,1.0,NL,Hotel
2394,1006499,4,M,38.0,0.0,PE,Hotel
2395,1005312,5,F,48.0,1.0,IT,AirBnB
2396,1010935,1,M,41.0,,PE,Hotel
2397,1005336,4,F,47.0,1.0,US,AirBnB
2398,1005712,4,F,36.0,0.0,AR,AirBnB
2399,1014087,2,M,39.0,0.0,PE,Hotel
2400,1002799,2,F,42.0,,PE,Hotel
2401,1002622,4,F,28.0,0.0,UK,AirBnB
2402,1003141,2,M,43.0,0.0,COL,AirBnB
2403,1009480,3,F,43.0,0.0,UK,Hotel
2404,1000561,6,F,33.0,1.0,UK,Hotel
2405,1000868,2,F,,0.0,NL,Hotel
2406,1005318,2,F,,,NL,Hotel
2407,1011913,9,M,47.0,0.0,AR,AirBnB
2408,1003864,3,M,44.0,1.0,,Hotel
2409,1011983,7,M,38.0,1.0,,AirBnB
2410,1005974,7,F,42.0,1.0,US,AirBnB
2411,1001934,5,F,38.0,1.0,COL,Hotel
2412,1003485,7,F,40.0,0.0,PE,AirBnB
2413,1012216,5,F,39.0,,US,AirBnB
2414,1008741,3,F,,0.0,IT,Hotel
2415,1011419,2,M,37.0,0.0,COL,Hotel
2416,1012921,2,M,42.0,0.0,AR,AirBnB
2417,1001566,3,F,43.0,0.0,NL,Hotel
2418,1006780,4,M,33.0,0.0,,Hotel
2419,1006341,7,F,39.0,,IT,AirBnB
2420,1003379,2,M,32.0,0.0,IT,Hotel
2421,1007467,3,F,36.0,0.0,IT,AirBnB
2422,1006909,2,M,45.0,1.0,COL,Hotel
2423,1001917,6,M,33.0,1.0,PE,AirBnB
2424,1000257,1,M,42.0,0.0,PE,AirBnB
2425,1005935,6,M,39.0,0.0,IT,Hotel
2426,1004101,6,M,45.0,0.0,UK,AirBnB
2427,1001066,2,M,37.0,0.0,COL,Hotel
2428,1001763,2,F,43.0,1.0,,AirBnB
2429,1000106,3,F,36.0,,PE,Hotel
2430,1007591,3,F,38.0,0.0,PE,AirBnB
2431,1010776,4,M,43.0,1.0,,Hotel
2432,1004477,8,F,40.0,,COL,Hotel
2433,1008379,8,M,40.0,,US,AirBnB
2434,1002951,1,F,41.0,1.0,US,AirBnB
2435,1013127,4,F,51.0,1.0,IT,AirBnB
2436,1003851,3,M,41.0,0.0,US,AirBnB
2437,1008693,4,M,41.0,1.0,ES,Hotel
2438,1012681,3,F,31.0,,PE,Hotel
2439,1004888,7,M,32.0,1.0,IT,AirBnB
2440,1000389,3,F,36.0,,IT,Hotel
2441,1009589,4,F,44.0,1.0,COL,AirBnB
2442,1009607,3,M,43.0,0.0,COL,AirBnB
2443,1007710,5,M,47.0,0.0,IT,AirBnB
2444,1012237,2,F,39.0,0.0,ES,AirBnB
2445,1012660,9,M,37.0,1.0,,AirBnB
2446,1012308,6,M,50.0,0.0,AR,AirBnB
2447,1001638,6,F,39.0,0.0,PE,AirBnB
2448,1001565,5,M,37.0,1.0,COL,AirBnB
2449,1000901,4,M,45.0,0.0,UK,AirBnB
2450,1004880,3,M,40.0,1.0,COL,AirBnB
2451,1005145,4,M,40.0,0.0,,Hotel
2452,1006031,6,M,38.0,1.0,AR,AirBnB
2453,1009996,3,M,36.0,1.0,COL,AirBnB
2454,1002982,2,F,39.0,1.0,PE,Hotel
2455,1005138,3,F,,1.0,UK,AirBnB
2456,1013911,5,F,40.0,0.0,IT,AirBnB
2457,1004052,7,F,33.0,0.0,AR,AirBnB
2458,1012566,9,F,43.0,0.0,IT,Hotel
2459,1009488,3,M,40.0,1.0,NL,AirBnB
2460,1000393,5,M,35.0,1.0,AR,AirBnB
2461,1006300,4,M,46.0,1.0,,Hotel
2462,1001117,4,F,28.0,1.0,IT,Hotel
2463,1005736,3,F,37.0,1.0,,Hotel
2464,1003214,3,M,41.0,0.0,COL,AirBnB
2465,1002488,5,F,45.0,1.0,PE,AirBnB
2466,1002414,3,M,41.0,0.0,ES,AirBnB
2467,1003498,6,F,41.0,1.0,NL,AirBnB
2468,1013141,5,F,43.0,1.0,UK,AirBnB
2469,1013779,3,M,43.0,0.0,,AirBnB
2470,1007071,3,F,44.0,1.0,IT,AirBnB
2471,1013125,5,M,37.0,1.0,AR,AirBnB
2472,1003215,4,F,43.0,1.0,IT,AirBnB
2473,1008564,5,M,40.0,1.0,UK,AirBnB
2474,1003370,7,M,30.0,,COL,AirBnB
2475,1003532,2,M,39.0,0.0,US,Hotel
2476,1007516,5,M,43.0,0.0,PE,AirBnB
2477,1009612,3,F,34.0,,US,AirBnB
2478,1006660,5,F,44.0,1.0,ES,AirBnB
2479,1012364,5,F,,0.0,US,Hotel
2480,1007851,4,F,48.0,,,Hotel
2481,1012071,3,F,,1.0,UK,AirBnB
2482,1000536,5,F,38.0,1.0,PE,Hotel
2483,1013332,5,M,43.0,0.0,,AirBnB
2484,1010999,2,M,43.0,0.0,COL,AirBnB
2485,1006116,4,F,49.0,0.0,UK,Hotel
2486,1013981,3,F,38.0,1.0,IT,Hotel
2487,1011116,6,F,45.0,1.0,UK,AirBnB
2488,1004175,4,M,36.0,0.0,COL,Hotel
2489,1008200,4,F,,0.0,COL,Hotel
2490,1011797,3,F,40.0,1.0,US,Hotel
2491,1010617,3,F,44.0,,UK,AirBnB
2492,1004886,3,F,41.0,,NL,AirBnB
2493,1012008,2,F,32.0,0.0,UK,AirBnB
2494,1006166,3,F,40.0,1.0,US,Hotel
2495,1013167,3,M,41.0,0.0,IT,AirBnB
2496,1000346,7,F,33.0,,PE,AirBnB
2497,1013609,7,F,44.0,1.0,ES,AirBnB
2498,1008264,3,M,45.0,1.0,,Hotel
2499,1011097,2,F,38.0,1.0,PE,Hotel
2500,1003650,3,M,40.0,0.0,NL,Hotel
2501,1011040,4,M,41.0,0.0,AR,AirBnB
2502,1000691,2,F,42.0,0.0,PE,Hotel
2503,1013842,3,F,46.0,1.0,COL,AirBnB
2504,1003004,6,F,41.0,0.0,COL,Hotel
2505,1004670,7,M,48.0,1.0,,Hotel
2506,1001354,4,M,51.0,0.0,UK,AirBnB
2507,1002780,4,M,,0.0,NL,AirBnB
2508,1007891,3,M,45.0,1.0,UK,Hotel
2509,1008532,5,F,24.0,,AR,AirBnB
2510,1011512,6,M,43.0,0.0,IT,AirBnB
2511,1006785,2,F,37.0,0.0,PE,AirBnB
2512,1006601,4,M,46.0,1.0,IT,Hotel
2513,1010491,5,M,45.0,0.0,,AirBnB
2514,1007542,2,F,51.0,0.0,ES,Hotel
2515,1008959,3,F,38.0,1.0,US,Hotel
2516,1009823,6,M,,1.0,PE,Hotel
2517,1001014,6,M,45.0,1.0,UK,Hotel
2518,1013888,3,M,37.0,1.0,AR,AirBnB
2519,1008091,8,M,39.0,1.0,PE,AirBnB
2520,1012142,5,F,37.0,0.0,US,AirBnB
2521,1005526,4,M,37.0,0.0,IT,Hotel
2522,1006925,4,M,41.0,,ES,AirBnB
2523,1006819,3,F,31.0,0.0,US,AirBnB
2524,1013641,7,M,50.0,1.0,,Hotel
2525,1007095,5,M,44.0,,IT,Hotel
2526,1010245,3,F,,1.0,COL,AirBnB
2527,1003583,4,F,39.0,0.0,US,AirBnB
2528,1010293,5,M,43.0,1.0,UK,Hotel
2529,1002588,5,M,47.0,1.0,US,Hotel
2530,1000287,4,F,39.0,,IT,Hotel
2531,1004808,4,F,,0.0,COL,Hotel
2532,1006619,5,F,41.0,0.0,PE,Hotel
2533,1006323,1,M,40.0,0.0,IT,Hotel
2534,1008798,3,M,38.0,,IT,Hotel
2535,1013434,1,M,43.0,,UK,AirBnB
2536,1006225,5,F,26.0,1.0,UK,Hotel
2537,1012369,5,M,34.0,0.0,UK,Hotel
2538,1003568,5,M,37.0,1.0,US,AirBnB
2539,1006854,2,F,44.0,0.0,UK,Hotel
2540,1004796,6,M,34.0,0.0,PE,Hotel
2541,1003590,3,M,47.0,0.0,UK,AirBnB
2542,1009170,5,M,33.0,0.0,COL,Hotel
2543,1005050,1,M,46.0,1.0,UK,Hotel
2544,1009194,4,M,45.0,0.0,ES,AirBnB
2545,1001131,4,F,40.0,1.0,,Hotel
2546,1000035,2,F,33.0,0.0,UK,AirBnB
2547,1004819,7,F,44.0,1.0,PE,AirBnB
2548,1003002,4,M,40.0,0.0,NL,Hotel
2549,1001441,6,F,47.0,0.0,AR,Hotel
2550,1005513,1,M,37.0,1.0,COL,AirBnB
2551,1002854,6,F,36.0,0.0,US,AirBnB
2552,1007753,7,F,38.0,1.0,ES,Hotel
2553,1003879,3,F,46.0,0.0,PE,Hotel
2554,1012729,4,F,38.0,0.0,US,AirBnB
2555,1008038,5,M,34.0,1.0,IT,AirBnB
2556,1009388,1,F,39.0,0.0,US,AirBnB
2557,1008854,2,M,49.0,0.0,ES,AirBnB
2558,1004486,7,M,28.0,0.0,US,Hotel
2559,1007222,3,F,43.0,1.0,IT,AirBnB
2560,1008096,5,M,39.0,,IT,AirBnB
2561,1004726,4,M,43.0,1.0,,Hotel
2562,1001626,5,F,45.0,0.0,NL,Hotel
2563,1006379,8,F,42.0,1.0,PE,AirBnB
2564,1012565,6,M,,1.0,UK,Hotel
2565,1003827,3,M,37.0,1.0,UK,AirBnB
2566,1001961,4,F,41.0,0.0,,Hotel
2567,1004971,6,M,42.0,1.0,ES,Hotel
2568,1002570,4,F,37.0,1.0,UK,Hotel
2569,1006697,3,F,35.0,0.0,,AirBnB
2570,1012403,3,F,35.0,1.0,COL,Hotel
2571,1003517,4,M,44.0,1.0,PE,Hotel
2572,1007996,1,M,42.0,0.0,ES,AirBnB
2573,1005136,4,F,,1.0,AR,AirBnB
2574,1005051,9,F,44.0,1.0,PE,AirBnB
2575,1008420,4,F,44.0,1.0,AR,AirBnB
2576,1013809,4,M,35.0,1.0,UK,AirBnB
2577,1006715,4,F,,0.0,UK,Hotel
2578,1000033,2,M,39.0,1.0,NL,AirBnB
2579,1011545,5,F,44.0,0.0,IT,Hotel
2580,1007081,4,F,,1.0,NL,AirBnB
2581,1011602,7,F,40.0,1.0,ES,Hotel
2582,1006209,5,F,36.0,1.0,COL,Hotel
2583,1010573,5,F,49.0,1.0,,AirBnB
2584,1000586,6,F,40.0,1.0,COL,Hotel
2585,1011977,4,F,46.0,1.0,ES,AirBnB
2586,1007893,2,M,51.0,1.0,NL,Hotel
2587,1006793,5,F,40.0,1.0,IT,Hotel
2588,1001255,3,M,42.0,0.0,,AirBnB
2589,1007617,2,F,39.0,,US,AirBnB
2590,1012395,2,M,43.0,1.0,AR,Hotel
2591,1002474,6,M,48.0,1.0,AR,Hotel
2592,1001322,3,M,,0.0,NL,AirBnB
2593,1001551,8,M,39.0,0.0,COL,Hotel
2594,1005826,4,F,41.0,,COL,Hotel
2595,1009617,4,M,42.0,,AR,AirBnB
2596,1002115,2,F,45.0,,UK,Hotel
2597,1005981,1,F,38.0,0.0,ES,AirBnB
2598,1003793,6,M,45.0,1.0,,Hotel
2599,1009624,5,F,,,AR,AirBnB
2600,1013963,3,F,32.0,1.0,NL,Hotel
2601,1003086,1,M,43.0,1.0,UK,Hotel
2602,1002375,2,M,42.0,0.0,ES,AirBnB
2603,1002262,2,M,38.0,1.0,UK,AirBnB
2604,1004115,3,M,38.0,0.0,AR,Hotel
2605,1005011,3,M,47.0,0.0,IT,AirBnB
2606,1006441,2,F,40.0,1.0,US,Hotel
2607,1002783,2,F,,1.0,US,AirBnB
2608,1010862,3,F,47.0,1.0,UK,AirBnB
2609,1011250,4,F,38.0,0.0,AR,AirBnB
2610,1007131,1,F,36.0,0.0,ES,AirBnB
2611,1013145,4,M,39.0,1.0,NL,AirBnB
2612,1009769,2,F,38.0,0.0,PE,AirBnB
2613,1010971,1,F,41.0,0.0,ES,Hotel
2614,1008526,3,M,46.0,0.0,NL,AirBnB
2615,1009743,3,F,47.0,0.0,IT,Hotel
2616,1001496,4,M,43.0,1.0,,Hotel
2617,1007658,3,F,41.0,0.0,AR,Hotel
2618,1006938,6,M,44.0,1.0,NL,Hotel
2619,1012353,3,F,41.0,1.0,UK,AirBnB
2620,1013285,3,F,,1.0,COL,AirBnB
2621,1000631,5,F,41.0,0.0,COL,Hotel
2622,1013344,5,M,40.0,1.0,UK,AirBnB
2623,1004713,8,F,38.0,0.0,NL,AirBnB
2624,1010134,6,F,51.0,1.0,NL,AirBnB
2625,1004075,3,F,41.0,0.0,COL,Hotel
2626,1008976,6,M,48.0,0.0,US,AirBnB
2627,1013786,3,F,43.0,0.0,NL,Hotel
2628,1010495,5,M,43.0,1.0,,Hotel
2629,1004262,2,M,43.0,1.0,AR,Hotel
2630,1013726,3,M,47.0,0.0,ES,AirBnB
2631,1009945,5,F,47.0,1.0,AR,AirBnB
2632,1005629,5,F,46.0,0.0,AR,Hotel
2633,1010126,4,F,45.0,1.0,,AirBnB
2634,1003007,8,M,44.0,0.0,AR,AirBnB
2635,1005321,4,F,33.0,1.0,UK,Hotel
2636,1005741,5,F,41.0,,ES,AirBnB
2637,1011572,4,M,,,AR,Hotel
2638,1002202,5,F,46.0,1.0,NL,AirBnB
2639,1010045,8,M,40.0,1.0,NL,AirBnB
2640,1000873,4,M,,,IT,Hotel
2641,1013113,5,F,48.0,0.0,ES,Hotel
2642,1013885,3,F,37.0,,NL,AirBnB
2643,1003500,3,M,43.0,1.0,NL,Hotel
2644,1006954,5,F,37.0,1.0,NL,Hotel
2645,1002445,2,M,42.0,1.0,COL,Hotel
2646,1007995,3,F,46.0,0.0,US,Hotel
2647,1007103,6,M,42.0,0.0,ES,AirBnB
2648,1008652,5,F,39.0,0.0,AR,AirBnB
2649,1006264,1,F,37.0,0.0,AR,AirBnB
2650,1004963,2,F,43.0,0.0,AR,Hotel
2651,1012765,3,M,36.0,0.0,,Hotel
2652,1000695,4,F,46.0,0.0,IT,Hotel
2653,1009095,8,F,46.0,1.0,IT,AirBnB
2654,1008298,3,M,40.0,1.0,AR,AirBnB
2655,1009273,3,M,36.0,1.0,ES,AirBnB
2656,1008389,4,M,39.0,1.0,COL,AirBnB
2657,1001235,2,M,43.0,1.0,COL,Hotel
2658,1005910,4,M,45.0,1.0,AR,Hotel
2659,1002842,6,M,,0.0,ES,AirBnB
2660,1005453,4,M,44.0,1.0,PE,Hotel
2661,1002200,3,F,38.0,0.0,IT,AirBnB
2662,1012723,5,M,,0.0,COL,AirBnB
